,batch_id,comparison_id,document_id,result,hit_id,worker_id,completed_at
1595,27,6164,5006,1,33TGB4G0LPRMAVR82YHKLGDKVBZTXF,AF7ZFZR505E84,2015-10-15 09:07:34 UTC
1596,27,6164,4986,0,33TGB4G0LPRMAVR82YHKLGDKVBZTXF,AF7ZFZR505E84,2015-10-15 09:07:34 UTC
1597,27,6179,4974,1,3WGZLY9VCHWPE5U3805D0DE51G28D3,AMVBZXM810ZMA,2015-10-15 09:07:38 UTC
1598,27,6179,5012,0,3WGZLY9VCHWPE5U3805D0DE51G28D3,AMVBZXM810ZMA,2015-10-15 09:07:38 UTC
1599,27,6190,5013,0,3XT3KXP24Z8JI2R17Z9Q7WYRNQL6II,ALLP45O3BDWYM,2015-10-15 09:07:42 UTC
1600,27,6190,4990,1,3XT3KXP24Z8JI2R17Z9Q7WYRNQL6II,ALLP45O3BDWYM,2015-10-15 09:07:42 UTC
1601,27,6176,4989,0,34HEO7RUG64XY36NNZKB1T1465TRAW,A2ZKUKB5FES9ZT,2015-10-15 09:07:37 UTC
1602,27,6176,4999,1,34HEO7RUG64XY36NNZKB1T1465TRAW,A2ZKUKB5FES9ZT,2015-10-15 09:07:37 UTC
1603,27,6180,4977,1,3Y3CZJSZ9K30SXU6S3TUTILIERS5R4,A2QLSHXNCHBRN4,2015-10-15 09:07:39 UTC
1604,27,6180,4975,0,3Y3CZJSZ9K30SXU6S3TUTILIERS5R4,A2QLSHXNCHBRN4,2015-10-15 09:07:39 UTC
1605,27,6197,5011,1,3CZH926SICOTNAL1SSQKPJGLZ67E4V,AS4WHZ0EVURW,2015-10-15 09:07:44 UTC
1606,27,6197,5009,0,3CZH926SICOTNAL1SSQKPJGLZ67E4V,AS4WHZ0EVURW,2015-10-15 09:07:44 UTC
1607,27,6182,5005,0,3E9VAUV7BWO6V4I91UC59PU19S8AYH,A1MYLQQL8BBOYT,2015-10-15 09:07:39 UTC
1608,27,6182,5000,1,3E9VAUV7BWO6V4I91UC59PU19S8AYH,A1MYLQQL8BBOYT,2015-10-15 09:07:39 UTC
1609,27,6159,4972,0,3VDVA3ILIDPAFPK9B5X6ROUU02D1GN,AC4LBMA5QJJ1I,2015-10-15 09:07:32 UTC
1610,27,6159,4985,1,3VDVA3ILIDPAFPK9B5X6ROUU02D1GN,AC4LBMA5QJJ1I,2015-10-15 09:07:32 UTC
1611,27,6161,4981,0,3JVP4ZJHDP2O4R5M5AT9YVO0ANY0IA,ANK8K5WTHJ61C,2015-10-15 09:07:33 UTC
1612,27,6161,4989,1,3JVP4ZJHDP2O4R5M5AT9YVO0ANY0IA,ANK8K5WTHJ61C,2015-10-15 09:07:33 UTC
1613,27,6191,5004,0,37SDSEDIN9CVMAERS7LIZBDWCJZ81D,AOO39X8E3OJYY,2015-10-15 09:07:42 UTC
1614,27,6191,4976,1,37SDSEDIN9CVMAERS7LIZBDWCJZ81D,AOO39X8E3OJYY,2015-10-15 09:07:42 UTC
1615,27,6177,5010,0,3HKIF5DF6Y7S4UN4FICZ6UCDYE0G9A,ANK8K5WTHJ61C,2015-10-15 09:07:37 UTC
1616,27,6177,5018,1,3HKIF5DF6Y7S4UN4FICZ6UCDYE0G9A,ANK8K5WTHJ61C,2015-10-15 09:07:37 UTC
1617,27,6170,5017,0,37VHPF5VYCDF9DOP84A2G7WNGGQ8C3,A3V1VK1A3NYN17,2015-10-15 09:07:35 UTC
1618,27,6170,5007,1,37VHPF5VYCDF9DOP84A2G7WNGGQ8C3,A3V1VK1A3NYN17,2015-10-15 09:07:35 UTC
1619,27,6165,4971,1,3J9UN9O9J32KZ2PSNSE9AW30N2N0JM,A3579N2TITA69M,2015-10-15 09:07:34 UTC
1620,27,6165,4970,0,3J9UN9O9J32KZ2PSNSE9AW30N2N0JM,A3579N2TITA69M,2015-10-15 09:07:34 UTC
1621,27,6162,4972,0,39O0SQZVJNHFF18PGW8RR2ZE5XNR75,AOO39X8E3OJYY,2015-10-15 09:07:33 UTC
1622,27,6162,4978,1,39O0SQZVJNHFF18PGW8RR2ZE5XNR75,AOO39X8E3OJYY,2015-10-15 09:07:33 UTC
1623,27,6195,5000,0,3BAKUKE49HM14FTNRGRIQS812BO1RJ,A13VIJ7G997ZCY,2015-10-15 09:07:43 UTC
1624,27,6195,4998,1,3BAKUKE49HM14FTNRGRIQS812BO1RJ,A13VIJ7G997ZCY,2015-10-15 09:07:43 UTC
1625,27,6200,4975,1,3D1UCPY6GGJRWDS6FBZ1N4STA3D380,AOO39X8E3OJYY,2015-10-15 09:07:45 UTC
1626,27,6200,4988,0,3D1UCPY6GGJRWDS6FBZ1N4STA3D380,AOO39X8E3OJYY,2015-10-15 09:07:45 UTC
1627,27,6210,5007,1,3X52SWXE0XFQZEK767Q8UNZ9YNTWC6,AS4WHZ0EVURW,2015-10-15 09:07:48 UTC
1628,27,6210,5015,0,3X52SWXE0XFQZEK767Q8UNZ9YNTWC6,AS4WHZ0EVURW,2015-10-15 09:07:48 UTC
1629,27,6224,4991,1,3AQN9REUTFQ4TBLLL437ZQ27UV5DYM,A1MYLQQL8BBOYT,2015-10-15 09:07:52 UTC
1630,27,6224,4994,0,3AQN9REUTFQ4TBLLL437ZQ27UV5DYM,A1MYLQQL8BBOYT,2015-10-15 09:07:52 UTC
1631,27,6219,4987,1,3X2YVV51PUE6CBA9QA1ODRGIUQ31WM,A3G0T5Y7OSC76S,2015-10-15 09:07:50 UTC
1632,27,6219,5008,0,3X2YVV51PUE6CBA9QA1ODRGIUQ31WM,A3G0T5Y7OSC76S,2015-10-15 09:07:50 UTC
1633,27,6225,5001,0,3D1UCPY6GGJRWDS6FBZ1N4STA3D835,A248P03SBIGVNH,2015-10-15 09:07:52 UTC
1634,27,6225,4972,1,3D1UCPY6GGJRWDS6FBZ1N4STA3D835,A248P03SBIGVNH,2015-10-15 09:07:52 UTC
1635,27,6209,4988,0,3HXCEECSQM37WCQHDMS4QILAIDFYZ6,A1MYLQQL8BBOYT,2015-10-15 09:07:48 UTC
1636,27,6209,4985,1,3HXCEECSQM37WCQHDMS4QILAIDFYZ6,A1MYLQQL8BBOYT,2015-10-15 09:07:48 UTC
1637,27,6227,5002,0,3OWZNK3RYLZ09S30EEM10M5Q1G5U2W,A248P03SBIGVNH,2015-10-15 09:07:53 UTC
1638,27,6227,5018,1,3OWZNK3RYLZ09S30EEM10M5Q1G5U2W,A248P03SBIGVNH,2015-10-15 09:07:53 UTC
1639,27,6229,4970,1,3PIOQ99R7YWWYEST0XKLSA8OCBWNUG,A2ZKUKB5FES9ZT,2015-10-15 09:07:53 UTC
1640,27,6229,5012,0,3PIOQ99R7YWWYEST0XKLSA8OCBWNUG,A2ZKUKB5FES9ZT,2015-10-15 09:07:53 UTC
1641,27,6221,4993,0,3MQKOF1EE2Y046QL63LJETHRJN5WD6,A3579N2TITA69M,2015-10-15 09:07:51 UTC
1642,27,6221,5011,1,3MQKOF1EE2Y046QL63LJETHRJN5WD6,A3579N2TITA69M,2015-10-15 09:07:51 UTC
1643,27,6216,4981,1,3Z56AA6EK4A5ELHSSE7IZP584Z56MY,A1MYLQQL8BBOYT,2015-10-15 09:07:49 UTC
1644,27,6216,5004,0,3Z56AA6EK4A5ELHSSE7IZP584Z56MY,A1MYLQQL8BBOYT,2015-10-15 09:07:49 UTC
1645,27,6204,5003,0,3AXFSPQOYQ8BW64IQAXUD3Q4T4CJF9,A1MYLQQL8BBOYT,2015-10-15 09:07:46 UTC
1646,27,6204,4982,1,3AXFSPQOYQ8BW64IQAXUD3Q4T4CJF9,A1MYLQQL8BBOYT,2015-10-15 09:07:46 UTC
1647,27,6222,4989,1,37NXA7GVSTG6NTE8TAEBB46ILN5LV1,A9QYAH5BONH1W,2015-10-15 09:07:51 UTC
1648,27,6222,5013,0,37NXA7GVSTG6NTE8TAEBB46ILN5LV1,A9QYAH5BONH1W,2015-10-15 09:07:51 UTC
1649,27,6214,4974,1,31GN6YMHLP266V933TG89S3RKQFWS0,A3T021IZ1409ZH,2015-10-15 09:07:49 UTC
1650,27,6214,4986,0,31GN6YMHLP266V933TG89S3RKQFWS0,A3T021IZ1409ZH,2015-10-15 09:07:49 UTC
1651,27,6220,5010,0,3BAKUKE49HM14FTNRGRIQS812BNR18,A1TM1ZFU4OIPTD,2015-10-15 09:07:51 UTC
1652,27,6220,5007,1,3BAKUKE49HM14FTNRGRIQS812BNR18,A1TM1ZFU4OIPTD,2015-10-15 09:07:51 UTC
1653,27,6202,5014,0,3URJ6VVYUPXFZ1YQM6TGUVAZ38DO49,A7XL1V3G7C2VV,2015-10-15 09:07:45 UTC
1654,27,6202,5001,1,3URJ6VVYUPXFZ1YQM6TGUVAZ38DO49,A7XL1V3G7C2VV,2015-10-15 09:07:45 UTC
1655,27,6206,4984,1,3DWNFENNE351YQ7T6T1BMZTD4E3J4L,A3579N2TITA69M,2015-10-15 09:07:47 UTC
1656,27,6206,4969,0,3DWNFENNE351YQ7T6T1BMZTD4E3J4L,A3579N2TITA69M,2015-10-15 09:07:47 UTC
1657,27,6230,4997,0,3YKP7CX6G2PSZUR0KZM1RNUANBKB7C,A13VIJ7G997ZCY,2015-10-15 09:07:54 UTC
1658,27,6230,4975,1,3YKP7CX6G2PSZUR0KZM1RNUANBKB7C,A13VIJ7G997ZCY,2015-10-15 09:07:54 UTC
1659,27,6205,4982,1,3GV1I4SEO9ZL83Z7S263ZCQJ4UF6LW,AS4WHZ0EVURW,2015-10-15 09:07:46 UTC
1660,27,6205,5017,0,3GV1I4SEO9ZL83Z7S263ZCQJ4UF6LW,AS4WHZ0EVURW,2015-10-15 09:07:46 UTC
1661,27,6163,5015,1,3CKVGCS3PGFDY58IAMNN2XUNJL00S2,A9QYAH5BONH1W,2015-10-15 09:07:33 UTC
1662,27,6163,4996,0,3CKVGCS3PGFDY58IAMNN2XUNJL00S2,A9QYAH5BONH1W,2015-10-15 09:07:33 UTC
1663,27,6128,4989,1,3SU800BH862H1B5LGPC2W43THMJQU6,A341FR20648KIN,2015-10-15 09:07:23 UTC
1664,27,6128,4983,0,3SU800BH862H1B5LGPC2W43THMJQU6,A341FR20648KIN,2015-10-15 09:07:23 UTC
1665,27,6158,4980,1,3ZURAPD288X41POE0LRO93UIZND1FO,A3579N2TITA69M,2015-10-15 09:07:32 UTC
1666,27,6158,5019,0,3ZURAPD288X41POE0LRO93UIZND1FO,A3579N2TITA69M,2015-10-15 09:07:32 UTC
1667,27,6168,4993,1,382GHPVPHS1QDC54389O6SCO8HH34T,A1MYLQQL8BBOYT,2015-10-15 09:07:35 UTC
1668,27,6168,4995,0,382GHPVPHS1QDC54389O6SCO8HH34T,A1MYLQQL8BBOYT,2015-10-15 09:07:35 UTC
1669,27,6178,4999,0,3HUR21WDDUZIRHQ2C44JTX5ZADHYX9,A3579N2TITA69M,2015-10-15 09:07:38 UTC
1670,27,6178,4983,1,3HUR21WDDUZIRHQ2C44JTX5ZADHYX9,A3579N2TITA69M,2015-10-15 09:07:38 UTC
1671,27,6143,4987,0,363A7XIFV4WPRAN4WJPL2QQ7RB6AV8,A142ZRU284W9O,2015-10-15 09:07:27 UTC
1672,27,6143,4984,1,363A7XIFV4WPRAN4WJPL2QQ7RB6AV8,A142ZRU284W9O,2015-10-15 09:07:27 UTC
1673,27,6138,5014,0,3LCXHSGDLTGCPVNCITM2NMWRDM9SEF,ANK8K5WTHJ61C,2015-10-15 09:07:26 UTC
1674,27,6138,5006,1,3LCXHSGDLTGCPVNCITM2NMWRDM9SEF,ANK8K5WTHJ61C,2015-10-15 09:07:26 UTC
1675,27,6123,4999,1,3W0XM68YZP5FHBGS1WILPGMN7JU1KQ,A1MYLQQL8BBOYT,2015-10-15 09:07:21 UTC
1676,27,6123,5016,0,3W0XM68YZP5FHBGS1WILPGMN7JU1KQ,A1MYLQQL8BBOYT,2015-10-15 09:07:21 UTC
1677,27,6133,4997,0,3KQC8JMJGC2KPOTZIFT70HLSDM33HF,ANK8K5WTHJ61C,2015-10-15 09:07:24 UTC
1678,27,6133,4987,1,3KQC8JMJGC2KPOTZIFT70HLSDM33HF,ANK8K5WTHJ61C,2015-10-15 09:07:24 UTC
1679,27,6156,5013,1,35XW21VSVGOQV1X4ZF960HMBMJBLSW,AS4WHZ0EVURW,2015-10-15 09:07:31 UTC
1680,27,6156,4969,0,35XW21VSVGOQV1X4ZF960HMBMJBLSW,AS4WHZ0EVURW,2015-10-15 09:07:31 UTC
1681,27,6148,5012,0,3Y3CZJSZ9K30SXU6S3TUTILIERSR5Q,ANK8K5WTHJ61C,2015-10-15 09:07:29 UTC
1682,27,6148,5020,1,3Y3CZJSZ9K30SXU6S3TUTILIERSR5Q,ANK8K5WTHJ61C,2015-10-15 09:07:29 UTC
1683,27,6118,4990,1,341H3G5YF0OAZHUW5EHVYQRQ600Z06,ANK8K5WTHJ61C,2015-10-15 09:07:20 UTC
1684,27,6118,4995,0,341H3G5YF0OAZHUW5EHVYQRQ600Z06,ANK8K5WTHJ61C,2015-10-15 09:07:20 UTC
1685,27,6173,4996,1,30U1YOGZGA67XP9CMYBIH4E6DA9DS8,A18TCR555RWUZV,2015-10-15 09:07:36 UTC
1686,27,6173,5016,0,30U1YOGZGA67XP9CMYBIH4E6DA9DS8,A18TCR555RWUZV,2015-10-15 09:07:36 UTC
1687,27,6153,4986,0,3MG8450X2OKW1Z46GCXDWZDJCQWUPI,A19CB2C4GY4C60,2015-10-15 09:07:30 UTC
1688,27,6153,4991,1,3MG8450X2OKW1Z46GCXDWZDJCQWUPI,A19CB2C4GY4C60,2015-10-15 09:07:30 UTC
1689,27,6113,4975,1,3UL5XDRDNCTUASFATUNU21QDOZ485V,AOO39X8E3OJYY,2015-10-15 09:07:18 UTC
1690,27,6113,4996,0,3UL5XDRDNCTUASFATUNU21QDOZ485V,AOO39X8E3OJYY,2015-10-15 09:07:18 UTC
1691,27,6183,5012,0,3RBI0I35XED6BJJOSFXVMHGV3IH3YF,A248P03SBIGVNH,2015-10-15 09:07:40 UTC
1692,27,6183,4987,1,3RBI0I35XED6BJJOSFXVMHGV3IH3YF,A248P03SBIGVNH,2015-10-15 09:07:40 UTC
1693,27,6126,5007,0,3XJOUITW8U121YQWGKMSR8HRY8CQTF,A3H0GOR6Q358KE,2015-10-15 09:07:22 UTC
1694,27,6126,4999,1,3XJOUITW8U121YQWGKMSR8HRY8CQTF,A3H0GOR6Q358KE,2015-10-15 09:07:22 UTC
1695,27,6198,5009,0,3QGHA0EA0JA7P9S1S7UDJ3TRG2TWBZ,A3G00Q5JV2BE5G,2015-10-15 09:07:44 UTC
1696,27,6198,5020,1,3QGHA0EA0JA7P9S1S7UDJ3TRG2TWBZ,A3G00Q5JV2BE5G,2015-10-15 09:07:44 UTC
1697,27,6223,4988,0,33KGGVH24URL1BFZ0FXAFAUP3S91XF,AOO39X8E3OJYY,2015-10-15 09:07:52 UTC
1698,27,6223,5016,1,33KGGVH24URL1BFZ0FXAFAUP3S91XF,AOO39X8E3OJYY,2015-10-15 09:07:52 UTC
1699,27,6228,5005,0,3D4BBDG7ZH6T8GIJWNF6PQOC0UY3C6,A1SDWF0ODT81WT,2015-10-15 09:07:53 UTC
1700,27,6228,4983,1,3D4BBDG7ZH6T8GIJWNF6PQOC0UY3C6,A1SDWF0ODT81WT,2015-10-15 09:07:53 UTC
1701,27,6201,4987,1,3Z8UJEJOCZNRAIBGK35FN0N4U9V39P,AS4WHZ0EVURW,2015-10-15 09:07:45 UTC
1702,27,6201,5005,0,3Z8UJEJOCZNRAIBGK35FN0N4U9V39P,AS4WHZ0EVURW,2015-10-15 09:07:45 UTC
1703,27,6213,5004,1,3WUVMVA7OBD60USEXGEONW33FMCAZ8,A2QLSHXNCHBRN4,2015-10-15 09:07:49 UTC
1704,27,6213,4996,0,3WUVMVA7OBD60USEXGEONW33FMCAZ8,A2QLSHXNCHBRN4,2015-10-15 09:07:49 UTC
1705,27,6203,4997,0,3MQKOF1EE2Y046QL63LJETHRJN5DWN,A13VIJ7G997ZCY,2015-10-15 09:07:46 UTC
1706,27,6203,4991,1,3MQKOF1EE2Y046QL63LJETHRJN5DWN,A13VIJ7G997ZCY,2015-10-15 09:07:46 UTC
1707,27,6211,4994,0,3BFF0DJK8XMEEE598OBXM8WSGWXTS7,AF7ZFZR505E84,2015-10-15 09:07:48 UTC
1708,27,6211,4989,1,3BFF0DJK8XMEEE598OBXM8WSGWXTS7,AF7ZFZR505E84,2015-10-15 09:07:48 UTC
1709,27,6125,4991,0,34R3P23QHSBHGMVNSZ495EWPBFYWHF,A3579N2TITA69M,2015-10-15 09:07:22 UTC
1710,27,6125,4972,1,34R3P23QHSBHGMVNSZ495EWPBFYWHF,A3579N2TITA69M,2015-10-15 09:07:22 UTC
1711,27,6207,5019,1,34R0BODSP19BJTP16X9UUBMZZ22E50,A2QLSHXNCHBRN4,2015-10-15 09:07:47 UTC
1712,27,6207,4997,0,34R0BODSP19BJTP16X9UUBMZZ22E50,A2QLSHXNCHBRN4,2015-10-15 09:07:47 UTC
1713,27,6171,4986,0,304QEQWKZPUY0DGP356EISKMMWXO0T,AS4WHZ0EVURW,2015-10-15 09:07:36 UTC
1714,27,6171,5011,1,304QEQWKZPUY0DGP356EISKMMWXO0T,AS4WHZ0EVURW,2015-10-15 09:07:36 UTC
1715,27,6218,4984,1,36818Z1KV3N5F1LLC9JFJVYO0RD3A4,AS4WHZ0EVURW,2015-10-15 09:07:50 UTC
1716,27,6218,4995,0,36818Z1KV3N5F1LLC9JFJVYO0RD3A4,AS4WHZ0EVURW,2015-10-15 09:07:50 UTC
1717,27,6188,4985,1,3WPCIUYH1AI8CPMRBYG8R9ASFTNDTX,A1SDWF0ODT81WT,2015-10-15 09:07:41 UTC
1718,27,6188,5006,0,3WPCIUYH1AI8CPMRBYG8R9ASFTNDTX,A1SDWF0ODT81WT,2015-10-15 09:07:41 UTC
1719,27,6157,5000,1,388FBO7JZR3DFNCYAYHAVVE18Z7NYE,AQORJW4W8U9YU,2015-10-15 09:07:31 UTC
1720,27,6157,4997,0,388FBO7JZR3DFNCYAYHAVVE18Z7NYE,AQORJW4W8U9YU,2015-10-15 09:07:31 UTC
1721,27,6132,5005,0,3SSN80MU8CYN7C1L8P3SKPQOCY7XKC,AF7ZFZR505E84,2015-10-15 09:07:24 UTC
1722,27,6132,5000,1,3SSN80MU8CYN7C1L8P3SKPQOCY7XKC,AF7ZFZR505E84,2015-10-15 09:07:24 UTC
1723,27,6160,5002,1,3QTFNPMJC6SDKDM36KJT92N3ETBNZ5,AF7ZFZR505E84,2015-10-15 09:07:32 UTC
1724,27,6160,5015,0,3QTFNPMJC6SDKDM36KJT92N3ETBNZ5,AF7ZFZR505E84,2015-10-15 09:07:32 UTC
1725,27,6174,5016,0,3H6W48L9F4Z9T3TBBCCEENYGX68WPK,A365SN61J4UNGR,2015-10-15 09:07:36 UTC
1726,27,6174,4994,1,3H6W48L9F4Z9T3TBBCCEENYGX68WPK,A365SN61J4UNGR,2015-10-15 09:07:36 UTC
1727,27,6169,5001,1,33BFF6QPI1L2MEOODEF71KVFSAH3WG,A248P03SBIGVNH,2015-10-15 09:07:35 UTC
1728,27,6169,5008,0,33BFF6QPI1L2MEOODEF71KVFSAH3WG,A248P03SBIGVNH,2015-10-15 09:07:35 UTC
1729,27,6192,5002,0,3R0WOCG21MJNC21GB36IW5WUY7UDUO,ALLP45O3BDWYM,2015-10-15 09:07:42 UTC
1730,27,6192,4974,1,3R0WOCG21MJNC21GB36IW5WUY7UDUO,ALLP45O3BDWYM,2015-10-15 09:07:42 UTC
1731,27,6152,5020,1,3K8CQCU3KEB9QIHYVXZMAYTLXR7WNO,A2QLSHXNCHBRN4,2015-10-15 09:07:30 UTC
1732,27,6152,5001,0,3K8CQCU3KEB9QIHYVXZMAYTLXR7WNO,A2QLSHXNCHBRN4,2015-10-15 09:07:30 UTC
1733,27,6150,4996,0,36GJS3V78V0HA60D1U3CVOQGUJCGJ5,A2ZKUKB5FES9ZT,2015-10-15 09:07:29 UTC
1734,27,6150,4988,1,36GJS3V78V0HA60D1U3CVOQGUJCGJ5,A2ZKUKB5FES9ZT,2015-10-15 09:07:29 UTC
1735,27,6122,5016,0,308KJXFUJRGAEIJFROP6182MUQQATS,A9QYAH5BONH1W,2015-10-15 09:07:21 UTC
1736,27,6122,5013,1,308KJXFUJRGAEIJFROP6182MUQQATS,A9QYAH5BONH1W,2015-10-15 09:07:21 UTC
1737,27,6193,4998,0,337F8MIIMZNUWK67KLR54UEH55Y400,A18G2CLYSTENK,2015-10-15 09:07:43 UTC
1738,27,6193,4984,1,337F8MIIMZNUWK67KLR54UEH55Y400,A18G2CLYSTENK,2015-10-15 09:07:43 UTC
1739,27,6215,4971,1,33J5JKFMK68X2HS215G19VDT4903QC,AC4LBMA5QJJ1I,2015-10-15 09:07:49 UTC
1740,27,6215,4970,0,33J5JKFMK68X2HS215G19VDT4903QC,AC4LBMA5QJJ1I,2015-10-15 09:07:49 UTC
1741,28,6239,4990,1,36GJS3V78V0HA60D1U3CVOQGUJCJG8,A1TM1ZFU4OIPTD,2015-10-15 09:08:04 UTC
1742,28,6239,5014,0,36GJS3V78V0HA60D1U3CVOQGUJCJG8,A1TM1ZFU4OIPTD,2015-10-15 09:08:04 UTC
1743,28,6265,4972,0,36BTXXLZ2VIIWEQ6EYAKOQF4EVXR4L,AOO39X8E3OJYY,2015-10-15 09:08:18 UTC
1744,28,6265,4970,1,36BTXXLZ2VIIWEQ6EYAKOQF4EVXR4L,AOO39X8E3OJYY,2015-10-15 09:08:18 UTC
1745,28,6269,5010,1,3OCZWXS7ZOHPPZZTNJWY76CJ8Z35LE,A1TM1ZFU4OIPTD,2015-10-15 09:08:20 UTC
1746,28,6269,5008,0,3OCZWXS7ZOHPPZZTNJWY76CJ8Z35LE,A1TM1ZFU4OIPTD,2015-10-15 09:08:20 UTC
1747,28,6356,4974,1,3TY2U1TEB7KR18QE90OFS1IWMBTJJC,A142ZRU284W9O,2015-10-15 09:09:51 UTC
1748,28,6356,4969,0,3TY2U1TEB7KR18QE90OFS1IWMBTJJC,A142ZRU284W9O,2015-10-15 09:09:51 UTC
1749,28,6351,4972,1,3OEWW2KGQJLSZXHJFHU9XZ45GL6ODM,A2HSCKH5NKN5LP,2015-10-15 09:09:50 UTC
1750,28,6351,5005,0,3OEWW2KGQJLSZXHJFHU9XZ45GL6ODM,A2HSCKH5NKN5LP,2015-10-15 09:09:50 UTC
1751,28,6264,5012,0,31JUPBOORNE8CHIVLH31JQMAAP48LJ,A2ZKUKB5FES9ZT,2015-10-15 09:08:18 UTC
1752,28,6264,4986,1,31JUPBOORNE8CHIVLH31JQMAAP48LJ,A2ZKUKB5FES9ZT,2015-10-15 09:08:18 UTC
1753,28,6300,5001,1,3PUV2Q8SV4E8G3SABCPNRF469MNBD5,A13VIJ7G997ZCY,2015-10-15 09:08:43 UTC
1754,28,6300,4988,0,3PUV2Q8SV4E8G3SABCPNRF469MNBD5,A13VIJ7G997ZCY,2015-10-15 09:08:43 UTC
1755,28,6333,4970,0,3TFJJUELSHZ4NYM0SN116GJKUGZC25,A13BDB989LC6VJ,2015-10-15 09:09:44 UTC
1756,28,6333,4987,1,3TFJJUELSHZ4NYM0SN116GJKUGZC25,A13BDB989LC6VJ,2015-10-15 09:09:44 UTC
1757,28,6297,4996,0,3K3G488TR2I0GWF6FO4UOSBDI5Q5Q3,A2ZKUKB5FES9ZT,2015-10-15 09:08:42 UTC
1758,28,6297,5009,1,3K3G488TR2I0GWF6FO4UOSBDI5Q5Q3,A2ZKUKB5FES9ZT,2015-10-15 09:08:42 UTC
1759,28,6276,5002,1,309D674SHZVYBBMWBGUC79MOOMBBC5,A2ZKUKB5FES9ZT,2015-10-15 09:08:22 UTC
1760,28,6276,4999,0,309D674SHZVYBBMWBGUC79MOOMBBC5,A2ZKUKB5FES9ZT,2015-10-15 09:08:22 UTC
1761,28,6244,4976,1,3INZSNUD800PSADDDSBR099GLML9DU,A365SN61J4UNGR,2015-10-15 09:08:06 UTC
1762,28,6244,5003,0,3INZSNUD800PSADDDSBR099GLML9DU,A365SN61J4UNGR,2015-10-15 09:08:06 UTC
1763,28,6240,4983,0,3WA2XVDZEMR72XPFBGJZMH0ZVXDE6G,A13VIJ7G997ZCY,2015-10-15 09:08:05 UTC
1764,28,6240,4990,1,3WA2XVDZEMR72XPFBGJZMH0ZVXDE6G,A13VIJ7G997ZCY,2015-10-15 09:08:05 UTC
1765,28,6242,4980,0,3I7SHAD35M6OILVXBOCA5354ZAOM7C,A13VIJ7G997ZCY,2015-10-15 09:08:05 UTC
1766,28,6242,5002,1,3I7SHAD35M6OILVXBOCA5354ZAOM7C,A13VIJ7G997ZCY,2015-10-15 09:08:05 UTC
1767,28,6234,4982,1,306W7JMRYY8WZ8WJU4E75NQ5YVQB8Z,A3579N2TITA69M,2015-10-15 09:07:55 UTC
1768,28,6234,4974,0,306W7JMRYY8WZ8WJU4E75NQ5YVQB8Z,A3579N2TITA69M,2015-10-15 09:07:55 UTC
1769,28,6235,5019,1,3WUVMVA7OBD60USEXGEONW33FMCZAX,ANK8K5WTHJ61C,2015-10-15 09:07:56 UTC
1770,28,6235,4992,0,3WUVMVA7OBD60USEXGEONW33FMCZAX,ANK8K5WTHJ61C,2015-10-15 09:07:56 UTC
1771,28,6232,5016,0,378G7J1SJL85WC4L2YW3KBZCJZ6WEZ,A1TM1ZFU4OIPTD,2015-10-15 09:07:54 UTC
1772,28,6232,5000,1,378G7J1SJL85WC4L2YW3KBZCJZ6WEZ,A1TM1ZFU4OIPTD,2015-10-15 09:07:54 UTC
1773,28,6241,5009,0,3T2HW4QDUVHFNI7ZDWGGG3RY0M99CU,AF7ZFZR505E84,2015-10-15 09:08:05 UTC
1774,28,6241,4976,1,3T2HW4QDUVHFNI7ZDWGGG3RY0M99CU,AF7ZFZR505E84,2015-10-15 09:08:05 UTC
1775,28,6236,4972,0,3RTFSSG7T8GJ2IEDJKJ7X6PWSW7LWB,A3G00Q5JV2BE5G,2015-10-15 09:07:57 UTC
1776,28,6236,4971,1,3RTFSSG7T8GJ2IEDJKJ7X6PWSW7LWB,A3G00Q5JV2BE5G,2015-10-15 09:07:57 UTC
1777,28,6231,5014,0,3W3RSPVVGS16AEP8OK46FI4Z7GVULK,ANK8K5WTHJ61C,2015-10-15 09:07:54 UTC
1778,28,6231,4977,1,3W3RSPVVGS16AEP8OK46FI4Z7GVULK,ANK8K5WTHJ61C,2015-10-15 09:07:54 UTC
1779,28,6271,5006,1,34OWYT6U3WR60LTZ56C2R6PTDRT9IW,A365SN61J4UNGR,2015-10-15 09:08:20 UTC
1780,28,6271,5011,0,34OWYT6U3WR60LTZ56C2R6PTDRT9IW,A365SN61J4UNGR,2015-10-15 09:08:20 UTC
1781,28,6275,5005,0,336OE47KI2UMYNQ7XOLDKFNYJU9WV5,AS4WHZ0EVURW,2015-10-15 09:08:22 UTC
1782,28,6275,4972,1,336OE47KI2UMYNQ7XOLDKFNYJU9WV5,AS4WHZ0EVURW,2015-10-15 09:08:22 UTC
1783,28,6277,4981,0,3X4Q1O9UBHWCIOG9O4RNX7U9UA3O7T,AC4LBMA5QJJ1I,2015-10-15 09:08:28 UTC
1784,28,6277,5018,1,3X4Q1O9UBHWCIOG9O4RNX7U9UA3O7T,AC4LBMA5QJJ1I,2015-10-15 09:08:28 UTC
1785,28,6256,5006,1,3XEIP58NL0XNWDJIU73EWAJE9YBLZ1,AF7ZFZR505E84,2015-10-15 09:08:10 UTC
1786,28,6256,4969,0,3XEIP58NL0XNWDJIU73EWAJE9YBLZ1,AF7ZFZR505E84,2015-10-15 09:08:10 UTC
